,ground_truth,logits,image_name
565,None,"[4.3179779052734375, 0.45308172702789307, -2.0925707817077637, 0.27123019099235535]",565.png
566,None,"[6.888423442840576, -1.3365867137908936, -1.472979187965393, -0.08151208609342575]",566.png
567,A,"[7.638612747192383, -1.852327585220337, -1.730249047279358, 0.22681325674057007]",567.png
568,A,"[8.386573791503906, -1.823652744293213, -2.212085485458374, 0.25560855865478516]",568.png
569,A,"[7.8117852210998535, -2.3502461910247803, -1.6387392282485962, 0.5731078386306763]",569.png
570,A,"[7.853450298309326, -2.303212881088257, -1.4740617275238037, 0.38766586780548096]",570.png
571,A,"[8.053475379943848, -2.4088785648345947, -1.4485907554626465, 0.3600131869316101]",571.png
572,A,"[8.349259376525879, -2.045842409133911, -1.6583164930343628, -0.007237904705107212]",572.png
573,A,"[9.101341247558594, -2.2226290702819824, -1.8243502378463745, -0.3396373987197876]",573.png
574,A,"[8.645068168640137, -2.7061197757720947, -1.5222419500350952, 0.40823572874069214]",574.png
575,A,"[9.007291793823242, -2.2122976779937744, -1.8168193101882935, -0.27248674631118774]",575.png
576,A,"[7.418127536773682, -1.48714280128479, -1.9530832767486572, 0.3208965063095093]",576.png
577,A,"[8.477157592773438, -2.152143716812134, -1.7860119342803955, -0.05633019655942917]",577.png
578,A,"[8.601861000061035, -2.283302068710327, -1.8341120481491089, 0.06096500903367996]",578.png
579,A,"[8.456154823303223, -1.9561121463775635, -1.7046741247177124, -0.2352609634399414]",579.png
580,A,"[9.053707122802734, -2.2375800609588623, -1.6267993450164795, -0.2976580262184143]",580.png
581,A,"[8.847402572631836, -2.6750471591949463, -1.5319197177886963, 0.15209805965423584]",581.png
582,A,"[6.838963031768799, -2.063739061355591, -1.1739513874053955, 0.8675116300582886]",582.png
583,A,"[7.5436482429504395, -2.364973306655884, -1.4864038228988647, 0.8929892182350159]",583.png
584,A,"[7.687625408172607, -2.419132709503174, -1.2488088607788086, 0.3553272485733032]",584.png
585,A,"[8.03942584991455, -2.094428539276123, -0.9728452563285828, -0.3965614438056946]",585.png
586,A,"[8.003050804138184, -2.1288726329803467, -1.7773634195327759, 0.3376075029373169]",586.png
587,A,"[7.884119510650635, -2.1027872562408447, -1.7453120946884155, 0.5488331317901611]",587.png
588,A,"[8.500701904296875, -1.831378698348999, -1.945547103881836, -0.02160739153623581]",588.png
589,A,"[6.722531795501709, -1.1586686372756958, -1.4321348667144775, 0.096375472843647]",589.png
590,A,"[7.05719518661499, -1.746298909187317, -1.8365942239761353, 0.7021210193634033]",590.png
591,A,"[7.737390995025635, -1.5255999565124512, -1.8681007623672485, 0.05876673012971878]",591.png
592,A,"[6.040749549865723, -0.7378212809562683, -1.6463313102722168, 0.358612060546875]",592.png
593,A,"[6.741374492645264, -1.5342686176300049, -1.029967188835144, -0.12400364130735397]",593.png
594,A,"[7.504563808441162, -1.4415132999420166, -1.598921537399292, -0.4358553886413574]",594.png
595,A,"[6.1590681076049805, -0.6813386082649231, -1.2896798849105835, -0.45354634523391724]",595.png
596,A,"[7.389711856842041, -0.9193485379219055, -1.732043981552124, -0.5321758985519409]",596.png
597,A,"[6.217426300048828, -0.31907281279563904, -1.6863343715667725, -0.35652658343315125]",597.png
598,A,"[4.960080623626709, 0.3123610317707062, -1.356689214706421, -0.2778002619743347]",598.png
599,A,"[5.654971599578857, 0.2210841178894043, -1.6210618019104004, -0.5670772790908813]",599.png
600,None,"[1.5653772354125977, 6.42965030670166, -2.716433525085449, -2.344215154647827]",600.png
601,None,"[0.9145715236663818, 5.654959201812744, -2.7845373153686523, -1.313991904258728]",601.png
602,F,"[-1.6964969635009766, 9.920833587646484, -2.8863015174865723, -2.375973701477051]",602.png
603,F,"[-2.1321799755096436, 11.137846946716309, -2.878588914871216, -2.8037986755371094]",603.png
604,F,"[-2.263110876083374, 11.28131103515625, -2.7865278720855713, -2.8565568923950195]",604.png
605,F,"[-2.188554048538208, 10.96021556854248, -2.725022315979004, -2.7509560585021973]",605.png
606,F,"[-2.135378837585449, 10.798848152160645, -2.685896158218384, -2.7516298294067383]",606.png
607,F,"[-2.1324172019958496, 10.730157852172852, -2.6320831775665283, -2.73406982421875]",607.png
608,F,"[-2.0245118141174316, 10.05900764465332, -2.5346312522888184, -2.4646904468536377]",608.png
609,F,"[-2.1905555725097656, 10.717913627624512, -2.6311519145965576, -2.6724905967712402]",609.png
610,F,"[-2.2876713275909424, 10.579551696777344, -2.5147273540496826, -2.585611581802368]",610.png
611,F,"[-2.298733711242676, 10.419376373291016, -2.5695974826812744, -2.4381532669067383]",611.png
612,F,"[-2.590219020843506, 11.332275390625, -2.659238815307617, -2.703892946243286]",612.png
613,F,"[-2.4023125171661377, 11.364990234375, -2.7209713459014893, -2.8726282119750977]",613.png
614,F,"[-2.530951499938965, 11.534553527832031, -2.6269748210906982, -2.9492762088775635]",614.png
615,F,"[-2.630467414855957, 11.766218185424805, -2.734281539916992, -2.9129018783569336]",615.png
616,F,"[-2.554352045059204, 11.740450859069824, -2.7946431636810303, -2.9104371070861816]",616.png
617,F,"[-2.5100388526916504, 11.477680206298828, -2.7930233478546143, -2.7661354541778564]",617.png
618,F,"[-2.2827205657958984, 10.815054893493652, -2.7934210300445557, -2.524620294570923]",618.png
619,F,"[-2.1552791595458984, 11.501930236816406, -3.147116184234619, -2.7973177433013916]",619.png
620,F,"[-1.8084208965301514, 10.749517440795898, -3.1181888580322266, -2.5988664627075195]",620.png
621,F,"[-2.253687620162964, 11.335935592651367, -2.9980833530426025, -2.7122302055358887]",621.png
622,F,"[-1.5607112646102905, 9.467717170715332, -2.9247679710388184, -2.100290298461914]",622.png
623,None,"[-1.1003998517990112, 8.390233993530273, -3.0220768451690674, -1.5644124746322632]",623.png
624,None,"[-1.6822506189346313, 3.34637713432312, -1.6614352464675903, 2.4307198524475098]",624.png
625,Y,"[-2.3525047302246094, -0.9629715085029602, -0.8962365984916687, 7.7622785568237305]",625.png
626,Y,"[-2.2049448490142822, -0.5895879864692688, -0.8498769402503967, 7.140725135803223]",626.png
627,Y,"[-1.8346484899520874, -2.161003589630127, -0.7675946354866028, 8.955482482910156]",627.png
628,Y,"[-1.8717377185821533, -0.9570924639701843, -0.9144449234008789, 7.383482933044434]",628.png
629,Y,"[-1.7146761417388916, -1.3371922969818115, -0.9230396151542664, 7.762774467468262]",629.png
630,Y,"[-1.6337389945983887, -2.2793166637420654, -0.8130162954330444, 8.919407844543457]",630.png
631,Y,"[-2.03434157371521, -1.9381673336029053, -0.9251836538314819, 9.078680038452148]",631.png
632,Y,"[-2.038916826248169, -2.1126856803894043, -0.8673607110977173, 9.182135581970215]",632.png
633,Y,"[-1.7176539897918701, -2.446916341781616, -0.9162756204605103, 9.166946411132812]",633.png
634,Y,"[-1.7792119979858398, -2.1729190349578857, -0.8718423843383789, 8.86345100402832]",634.png
635,Y,"[-1.946850061416626, -2.336970806121826, -0.8835797309875488, 9.302115440368652]",635.png
636,Y,"[-1.95145845413208, -2.539226770401001, -0.8035430908203125, 9.563191413879395]",636.png
637,Y,"[-2.0937507152557373, -2.1396613121032715, -0.798413872718811, 9.192015647888184]",637.png
638,Y,"[-1.7094671726226807, -2.3834269046783447, -0.790854811668396, 8.91461181640625]",638.png
639,Y,"[-2.0405547618865967, -1.8275597095489502, -0.9986181259155273, 8.964045524597168]",639.png
640,Y,"[-1.9826610088348389, -1.970632553100586, -0.6727948188781738, 8.601977348327637]",640.png
641,Y,"[-1.756200909614563, -2.862076997756958, -0.7352110147476196, 9.71392822265625]",641.png
642,Y,"[-2.0565879344940186, -2.4514877796173096, -0.7405799031257629, 9.550935745239258]",642.png
643,Y,"[-1.6859475374221802, -3.0387911796569824, -0.7862096428871155, 10.108142852783203]",643.png
644,Y,"[-1.8755943775177002, -2.8728859424591064, -0.6309542059898376, 9.916328430175781]",644.png
645,Y,"[-1.6837453842163086, -2.3642208576202393, -0.8155525922775269, 9.089048385620117]",645.png
646,Y,"[-1.6212316751480103, -2.7175772190093994, -0.9184788465499878, 9.618165016174316]",646.png
647,Y,"[-2.0211379528045654, -2.5082030296325684, -0.7613704204559326, 9.682000160217285]",647.png
648,Y,"[-2.020285129547119, -2.566725015640259, -0.764586329460144, 9.814126968383789]",648.png
649,Y,"[-1.95363187789917, -2.349599599838257, -0.7498171925544739, 9.353522300720215]",649.png
650,Y,"[-2.1991524696350098, -2.0794317722320557, -0.9899448752403259, 9.53139877319336]",650.png
651,Y,"[-2.1442513465881348, -1.9066407680511475, -0.9854705333709717, 9.330617904663086]",651.png
652,Y,"[-2.0822553634643555, -1.960287094116211, -0.9765002727508545, 9.161800384521484]",652.png
653,Y,"[-2.0140540599823, -2.328801155090332, -0.7100459933280945, 9.34800910949707]",653.png
654,Y,"[-2.04170298576355, -2.3943822383880615, -0.9792372584342957, 9.828347206115723]",654.png
655,Y,"[-1.844125747680664, -2.46625018119812, -0.9365531206130981, 9.77049446105957]",655.png
656,Y,"[-2.311757802963257, -0.9213295578956604, -0.9586257934570312, 7.848689079284668]",656.png
657,Y,"[-2.710691213607788, -1.7724533081054688, -0.3629125654697418, 8.806034088134766]",657.png
658,None,"[-2.2783234119415283, -1.0441144704818726, -0.261818528175354, 6.846248626708984]",658.png
659,None,"[-1.043556571006775, -0.8300568461418152, 0.31100431084632874, 4.399748802185059]",659.png
660,None,"[3.839517593383789, -1.5054723024368286, -1.0879441499710083, 2.1176819801330566]",660.png
661,A,"[4.189878940582275, -0.4488944113254547, -1.7162739038467407, 1.6250792741775513]",661.png
662,A,"[5.281790256500244, -0.29938727617263794, -1.6719609498977661, 0.40209656953811646]",662.png
663,A,"[6.941500186920166, -0.8137620091438293, -1.9430869817733765, -0.06852232664823532]",663.png
664,A,"[6.9150471687316895, -1.2210805416107178, -2.1878230571746826, 0.5957618355751038]",664.png
665,A,"[7.496881008148193, -1.362287998199463, -1.9459595680236816, -0.041437141597270966]",665.png
666,A,"[7.885375499725342, -1.5526690483093262, -2.1177220344543457, 0.049052126705646515]",666.png
667,A,"[7.427862167358398, -1.29292893409729, -1.8042919635772705, -0.10839759558439255]",667.png
668,A,"[6.951484203338623, -0.5306463837623596, -1.9040764570236206, -0.5396664142608643]",668.png
669,A,"[5.87202262878418, -0.8682788014411926, -1.7165101766586304, 0.7422508001327515]",669.png
670,A,"[6.337081432342529, -1.0267698764801025, -1.4736745357513428, 0.2290736436843872]",670.png
671,A,"[7.329985618591309, -0.7848053574562073, -2.1823222637176514, -0.12207245081663132]",671.png
672,A,"[6.6144280433654785, -0.7906413078308105, -1.756597876548767, -0.03591006249189377]",672.png
673,A,"[5.129658222198486, -0.611430823802948, -1.6421421766281128, 0.9213252067565918]",673.png
674,A,"[5.589596271514893, -0.4406222999095917, -1.6405508518218994, 0.302054762840271]",674.png
675,A,"[6.4048871994018555, -0.8647188544273376, -1.8922926187515259, 0.24301230907440186]",675.png
676,A,"[6.464717388153076, -0.29959627985954285, -2.038947105407715, -0.3536900281906128]",676.png
677,A,"[6.136324882507324, -0.5683522820472717, -1.9310458898544312, 0.25123316049575806]",677.png
678,A,"[5.6578803062438965, -0.2591252028942108, -2.096499443054199, 0.46418601274490356]",678.png
679,A,"[6.138116836547852, -0.5901257395744324, -1.7365189790725708, 0.15253841876983643]",679.png
680,A,"[6.6239471435546875, -0.9558338522911072, -1.9082328081130981, 0.3259936571121216]",680.png
681,A,"[6.204575061798096, -0.7164722681045532, -1.4484853744506836, 0.050462789833545685]",681.png
682,A,"[6.309457302093506, -0.32467639446258545, -1.9861645698547363, -0.02507602423429489]",682.png
683,A,"[5.9772491455078125, -0.8671132922172546, -1.7882479429244995, 0.6366075873374939]",683.png
684,A,"[5.554769515991211, -0.8316512703895569, -1.821171760559082, 0.8119562864303589]",684.png
685,A,"[4.4754462242126465, 0.20433151721954346, -1.5681520700454712, 0.7537754774093628]",685.png
686,A,"[6.1289873123168945, -1.413364291191101, -1.2771657705307007, 0.617213249206543]",686.png
687,A,"[6.181934833526611, -1.245079755783081, -1.4539786577224731, 0.5128322839736938]",687.png
688,A,"[6.978682041168213, -0.6654667258262634, -1.8243275880813599, -0.3156796097755432]",688.png
689,A,"[5.888542652130127, -0.3829834759235382, -1.5029699802398682, -0.08624451607465744]",689.png
690,None,"[0.6525095701217651, -1.3445935249328613, -0.9655958414077759, 4.7297282218933105]",690.png
691,None,"[-1.9332107305526733, -1.598723292350769, -0.7916433811187744, 8.182113647460938]",691.png
692,Y,"[-2.0469696521759033, -2.183185338973999, -0.8747717142105103, 9.354843139648438]",692.png
693,Y,"[-1.8408479690551758, -1.367998480796814, -0.9433143138885498, 8.105759620666504]",693.png
694,Y,"[-2.1283257007598877, -1.3003606796264648, -0.7588211297988892, 8.005616188049316]",694.png
695,Y,"[-1.9533793926239014, -1.497420310974121, -0.8469357490539551, 8.169347763061523]",695.png
696,Y,"[-1.8437652587890625, -1.5181974172592163, -0.8185673356056213, 8.070162773132324]",696.png
697,Y,"[-1.8474993705749512, -1.393729329109192, -0.9102235436439514, 8.048776626586914]",697.png
698,Y,"[-1.4704869985580444, -1.8416012525558472, -0.48931780457496643, 7.404950141906738]",698.png
699,Y,"[-1.8915361166000366, -2.130155324935913, -0.4765985608100891, 8.450249671936035]",699.png
700,Y,"[-1.9697675704956055, -2.0985915660858154, -0.6240148544311523, 8.614118576049805]",700.png
701,Y,"[-2.176170825958252, -1.1726170778274536, -0.9239708185195923, 7.9177751541137695]",701.png
702,Y,"[-2.1521835327148438, -2.2534701824188232, -0.6793510913848877, 9.253439903259277]",702.png
703,Y,"[-1.875305414199829, -2.4450504779815674, -0.6846501231193542, 9.150933265686035]",703.png
704,Y,"[-2.2617127895355225, -2.0717906951904297, -0.7156151533126831, 9.242109298706055]",704.png
705,Y,"[-2.3629813194274902, -2.0944926738739014, -0.8223920464515686, 9.61586856842041]",705.png
706,Y,"[-2.3783936500549316, -0.5285006165504456, -1.060895562171936, 7.6502203941345215]",706.png
707,Y,"[-1.9721927642822266, -2.4548819065093994, -0.5844581723213196, 9.086161613464355]",707.png
708,Y,"[-2.1962857246398926, -2.406019926071167, -0.6616183519363403, 9.494808197021484]",708.png
709,Y,"[-1.7741650342941284, -2.5802578926086426, -0.7355953454971313, 9.293790817260742]",709.png
710,Y,"[-2.0021626949310303, -2.0907742977142334, -0.6803423166275024, 8.564253807067871]",710.png
711,Y,"[-1.9006481170654297, -2.7767326831817627, -0.6369497776031494, 9.624361991882324]",711.png
712,Y,"[-1.9757306575775146, -2.4874141216278076, -0.39281192421913147, 8.836955070495605]",712.png
713,Y,"[-1.942689061164856, -2.6161906719207764, -0.6624859571456909, 9.289419174194336]",713.png
714,Y,"[-1.8475970029830933, -2.9307048320770264, -0.4544737935066223, 9.393091201782227]",714.png
715,Y,"[-1.9673492908477783, -2.619978189468384, -0.3456667363643646, 8.997821807861328]",715.png
716,Y,"[-1.746604084968567, -2.48087477684021, -0.3217022120952606, 8.45996379852295]",716.png
717,None,"[-1.5911940336227417, -2.2368359565734863, -0.4710704982280731, 8.03812313079834]",717.png
718,None,"[-1.4791117906570435, -0.6911777853965759, 2.9781863689422607, 2.1536154747009277]",718.png
719,L,"[-2.4800848960876465, -2.018472671508789, 9.057809829711914, -0.3219038248062134]",719.png
720,L,"[-2.553602695465088, -1.8923996686935425, 9.2461519241333, -0.5215023756027222]",720.png
721,L,"[-2.379582405090332, -2.2969255447387695, 9.65861988067627, -0.5846905708312988]",721.png
722,L,"[-2.2736403942108154, -1.8676869869232178, 9.204047203063965, -0.811939537525177]",722.png
723,L,"[-2.530860424041748, -2.111884832382202, 9.896556854248047, -0.7296487092971802]",723.png
724,L,"[-2.7989726066589355, -2.010584592819214, 9.708914756774902, -0.5150504112243652]",724.png
725,L,"[-3.072831153869629, -2.001054048538208, 10.167911529541016, -0.5430275797843933]",725.png
726,L,"[-2.8053500652313232, -1.8300087451934814, 9.259333610534668, -0.42001140117645264]",726.png
727,L,"[-2.696107864379883, -1.872209072113037, 9.279313087463379, -0.5042024254798889]",727.png
728,L,"[-2.817699432373047, -1.634247064590454, 9.333696365356445, -0.6333600282669067]",728.png
729,L,"[-3.1890978813171387, -1.627248764038086, 9.835110664367676, -0.5917125940322876]",729.png
730,L,"[-2.858553171157837, -1.441576600074768, 9.520855903625488, -0.8619928359985352]",730.png
731,L,"[-2.592562198638916, -1.796750545501709, 9.679600715637207, -0.8074095845222473]",731.png
732,L,"[-2.7331383228302, -1.4860291481018066, 9.222208976745605, -0.7835050225257874]",732.png
733,L,"[-2.275874614715576, -1.6860976219177246, 9.123977661132812, -0.8588212132453918]",733.png
734,L,"[-2.4710822105407715, -1.9757874011993408, 9.220532417297363, -0.549568772315979]",734.png
735,L,"[-3.1811745166778564, -1.4539602994918823, 9.882493019104004, -0.7361457347869873]",735.png
736,L,"[-2.945085048675537, -1.3043773174285889, 8.691490173339844, -0.41755953431129456]",736.png
737,L,"[-2.6652441024780273, -1.4757063388824463, 8.707503318786621, -0.5182651281356812]",737.png
738,L,"[-2.752347469329834, -1.2246596813201904, 8.532876968383789, -0.5564911365509033]",738.png
739,L,"[-2.976059913635254, -1.0761165618896484, 8.752602577209473, -0.6558623909950256]",739.png
740,L,"[-2.8532848358154297, -1.3762818574905396, 9.079684257507324, -0.6884132623672485]",740.png
741,L,"[-2.7312140464782715, -1.5474305152893066, 9.22258472442627, -0.6693226099014282]",741.png
742,L,"[-2.663175582885742, -1.6394550800323486, 9.7512788772583, -0.8657243251800537]",742.png
743,L,"[-2.465085983276367, -1.5844171047210693, 9.160399436950684, -0.8631017208099365]",743.png
744,L,"[-2.697441577911377, -1.4356002807617188, 9.342926979064941, -0.8691792488098145]",744.png
745,L,"[-2.525022029876709, -1.7836945056915283, 9.83407974243164, -0.9531415700912476]",745.png
746,L,"[-2.7449989318847656, -1.709471583366394, 9.76712703704834, -0.8477084636688232]",746.png
747,L,"[-2.5894522666931152, -1.529820203781128, 9.610028266906738, -1.019346833229065]",747.png
748,L,"[-2.8741137981414795, -1.1593310832977295, 9.18946361541748, -0.9212165474891663]",748.png
749,L,"[-2.701263904571533, -1.6666446924209595, 9.559247016906738, -0.7978147268295288]",749.png
750,L,"[-2.866671562194824, -1.5882954597473145, 9.848708152770996, -0.8760166168212891]",750.png
751,L,"[-2.6289443969726562, -1.3832014799118042, 9.1329984664917, -0.7814193367958069]",751.png
752,L,"[-2.2746951580047607, -1.0965746641159058, 7.8223700523376465, -0.6534635424613953]",752.png
753,L,"[-2.3737106323242188, -1.1922545433044434, 8.778559684753418, -1.067110300064087]",753.png
754,L,"[-2.202773332595825, -0.957611620426178, 7.531362056732178, -0.7811975479125977]",754.png
755,None,"[-1.5088462829589844, -0.5544760823249817, 4.708691120147705, 0.5111163258552551]",755.png
756,None,"[-1.7920994758605957, 0.21463973820209503, -0.3238660991191864, 4.733172416687012]",756.png
757,Y,"[-1.9265213012695312, -1.0742828845977783, -1.1225425004959106, 7.825019836425781]",757.png
758,Y,"[-1.9450154304504395, -1.8742774724960327, -0.8250476121902466, 8.482776641845703]",758.png
759,Y,"[-1.6107484102249146, -2.283048391342163, -0.8413410186767578, 8.704204559326172]",759.png
760,Y,"[-1.7774450778961182, -1.7748805284500122, -0.8976412415504456, 8.107982635498047]",760.png
761,Y,"[-1.5848116874694824, -2.0109667778015137, -0.8243999481201172, 8.163509368896484]",761.png
762,Y,"[-1.4614269733428955, -1.2692742347717285, -0.778745174407959, 6.8109588623046875]",762.png
763,Y,"[-1.6419035196304321, -1.7790323495864868, -0.6989880204200745, 7.697735786437988]",763.png
764,Y,"[-1.78947913646698, -1.2762367725372314, -0.5075196027755737, 6.7006354331970215]",764.png
765,Y,"[-1.9804415702819824, -1.0767180919647217, -0.6620101928710938, 7.258665561676025]",765.png
766,Y,"[-1.7868012189865112, -1.2250412702560425, -0.8175647854804993, 7.241316318511963]",766.png
767,Y,"[-1.6800755262374878, -1.2315046787261963, -0.9606401920318604, 7.442168712615967]",767.png
768,Y,"[-1.272196650505066, -2.184297800064087, -0.7992841601371765, 8.037548065185547]",768.png
769,Y,"[-1.9269345998764038, -2.1238529682159424, -0.7275204658508301, 8.637643814086914]",769.png
770,Y,"[-1.9014339447021484, -1.8472504615783691, -0.6852272152900696, 8.164628982543945]",770.png
771,Y,"[-1.8941328525543213, -2.000380754470825, -0.7492161393165588, 8.471124649047852]",771.png
772,Y,"[-1.7551698684692383, -1.456547737121582, -0.7639544010162354, 7.594247341156006]",772.png
773,Y,"[-1.9624807834625244, -1.4486199617385864, -0.7978768944740295, 7.923538684844971]",773.png
774,Y,"[-1.259231448173523, -2.175243854522705, -0.5410181283950806, 7.6470627784729]",774.png
775,Y,"[-1.5283621549606323, -2.5746166706085205, -0.660180389881134, 8.85075569152832]",775.png
776,Y,"[-1.7999135255813599, -1.9462759494781494, -0.6710476875305176, 7.901083946228027]",776.png
777,Y,"[-2.0470192432403564, -2.242689371109009, -0.546026349067688, 8.683076858520508]",777.png
778,Y,"[-2.025846004486084, -0.2192181795835495, -1.0569286346435547, 6.331897735595703]",778.png
779,Y,"[-2.1808362007141113, -1.9188015460968018, -0.4128323495388031, 8.299935340881348]",779.png
780,Y,"[-1.7937214374542236, -1.9494824409484863, -0.6446566581726074, 8.097580909729004]",780.png
781,Y,"[-1.5466094017028809, -1.9739611148834229, -0.8745868802070618, 8.045816421508789]",781.png
782,Y,"[-2.0623586177825928, -2.146538496017456, -0.4997394382953644, 8.531192779541016]",782.png
783,Y,"[-1.7485769987106323, -2.4668824672698975, -0.606879711151123, 8.641836166381836]",783.png
784,Y,"[-1.9912288188934326, -2.2593376636505127, -0.5104274153709412, 8.639350891113281]",784.png
785,Y,"[-1.9874470233917236, -2.825549364089966, -0.3538390100002289, 9.43376350402832]",785.png
786,Y,"[-1.6830692291259766, -2.7337398529052734, -0.55609130859375, 9.067571640014648]",786.png
787,Y,"[-2.2338430881500244, -1.9197101593017578, -0.5714023113250732, 8.711406707763672]",787.png
788,Y,"[-1.76248037815094, -1.406632423400879, -0.8835520148277283, 7.565152645111084]",788.png
789,Y,"[-2.1635327339172363, -2.3432223796844482, -0.5853109359741211, 9.212034225463867]",789.png
790,Y,"[-2.293485164642334, -1.607673168182373, -0.6650257110595703, 8.335368156433105]",790.png
791,Y,"[-2.250263214111328, -1.4601657390594482, -0.6870496869087219, 8.29818344116211]",791.png
792,Y,"[-1.8796448707580566, -1.4683767557144165, -0.8040793538093567, 7.839706897735596]",792.png
793,Y,"[-2.05502986907959, -1.7211940288543701, -0.9811890125274658, 8.723594665527344]",793.png
794,Y,"[-1.4833980798721313, -0.6844204068183899, -1.2338284254074097, 6.763310432434082]",794.png
795,None,"[-1.969414234161377, 5.761874198913574, -2.2024097442626953, 0.9999638199806213]",795.png
796,None,"[-1.0056259632110596, 7.269333362579346, -2.5771186351776123, -1.3618243932724]",796.png
797,None,"[-0.9185080528259277, 7.233711242675781, -2.208540439605713, -1.6502591371536255]",797.png
798,F,"[-1.082932472229004, 7.572176456451416, -2.417069911956787, -1.6203306913375854]",798.png
799,F,"[-1.3212251663208008, 9.06581974029541, -2.7323224544525146, -2.190918445587158]",799.png
800,F,"[-1.719808578491211, 7.7141032218933105, -2.1657893657684326, -1.2723660469055176]",800.png
801,F,"[-1.9013787508010864, 9.266088485717773, -2.6167595386505127, -1.911176085472107]",801.png
802,F,"[-1.7947351932525635, 8.25912857055664, -2.238283395767212, -1.7242316007614136]",802.png
803,F,"[-2.2858808040618896, 10.361804008483887, -2.5820162296295166, -2.4134268760681152]",803.png
804,F,"[-2.128347158432007, 9.856115341186523, -2.553346633911133, -2.224839448928833]",804.png
805,F,"[-2.3477096557617188, 10.86385726928711, -2.6619393825531006, -2.6328043937683105]",805.png
806,F,"[-2.154171943664551, 10.068878173828125, -2.5663139820098877, -2.3551268577575684]",806.png
807,F,"[-2.307872772216797, 10.735923767089844, -2.768842935562134, -2.4727444648742676]",807.png
808,F,"[-2.6298117637634277, 11.362224578857422, -2.7259256839752197, -2.642011880874634]",808.png
809,F,"[-2.227412462234497, 10.183354377746582, -2.593536138534546, -2.3253605365753174]",809.png
810,F,"[-2.374030828475952, 10.492294311523438, -2.585782766342163, -2.3964695930480957]",810.png
811,F,"[-1.9534564018249512, 8.63972282409668, -2.2347190380096436, -1.812142252922058]",811.png
812,F,"[-2.08481502532959, 9.275362014770508, -2.409777879714966, -1.9867128133773804]",812.png
813,F,"[-2.0904970169067383, 9.635368347167969, -2.4928205013275146, -2.1436963081359863]",813.png
814,F,"[-2.153761625289917, 9.7597074508667, -2.4790656566619873, -2.215043544769287]",814.png
815,F,"[-1.9602954387664795, 9.13969612121582, -2.4289562702178955, -1.984859585762024]",815.png
816,F,"[-2.0807530879974365, 9.666878700256348, -2.513256072998047, -2.173649549484253]",816.png
817,F,"[-2.0989837646484375, 9.970340728759766, -2.627095937728882, -2.2656373977661133]",817.png
818,F,"[-1.9619250297546387, 8.924728393554688, -2.3809916973114014, -1.8905748128890991]",818.png
819,F,"[-2.131448745727539, 10.315361022949219, -2.6945693492889404, -2.421107292175293]",819.png
820,F,"[-2.3349175453186035, 10.778356552124023, -2.6701457500457764, -2.5622315406799316]",820.png
821,F,"[-2.094367742538452, 9.8722505569458, -2.577881097793579, -2.2552218437194824]",821.png
822,F,"[-1.9753077030181885, 9.208818435668945, -2.3835394382476807, -2.086535930633545]",822.png
823,F,"[-2.014026165008545, 9.8071870803833, -2.6087563037872314, -2.2577121257781982]",823.png
824,F,"[-1.9170373678207397, 9.466852188110352, -2.4438207149505615, -2.2658851146698]",824.png
825,F,"[-2.039658546447754, 10.329363822937012, -2.834667682647705, -2.375218629837036]",825.png
826,F,"[-2.1422767639160156, 9.997599601745605, -2.5812277793884277, -2.2915382385253906]",826.png
827,F,"[-2.143305540084839, 10.254021644592285, -2.69623064994812, -2.360767364501953]",827.png
828,F,"[-1.9299259185791016, 9.483346939086914, -2.5740959644317627, -2.151838779449463]",828.png
829,None,"[-1.2457680702209473, 5.314122200012207, -2.4821505546569824, 0.8581472635269165]",829.png
830,None,"[-1.6707024574279785, -0.9743607640266418, -0.37204524874687195, 6.125640869140625]",830.png
831,None,"[-1.9867658615112305, -0.16777367889881134, 0.11053711920976639, 5.023294925689697]",831.png
832,Y,"[-2.0724589824676514, -0.6743408441543579, -0.19863858819007874, 5.885317802429199]",832.png
833,Y,"[-2.1575465202331543, -1.0936002731323242, -0.5692315101623535, 7.7648210525512695]",833.png
834,Y,"[-1.8111828565597534, -1.3412214517593384, -0.6412692666053772, 7.796278476715088]",834.png
835,Y,"[-2.5586695671081543, -0.7635054588317871, -0.475071519613266, 7.621578216552734]",835.png
836,Y,"[-2.7123544216156006, 1.0117822885513306, -0.8946141600608826, 5.987712860107422]",836.png
837,Y,"[-2.438244342803955, 0.47305333614349365, -1.1351513862609863, 6.569920539855957]",837.png
838,Y,"[-2.416719675064087, -1.4023818969726562, -0.7876920104026794, 8.543447494506836]",838.png
839,Y,"[-2.4192850589752197, -1.7378246784210205, -0.6889500617980957, 9.077150344848633]",839.png
840,Y,"[-2.450774669647217, -2.0050148963928223, -0.7421247959136963, 9.43838119506836]",840.png
841,Y,"[-2.4167206287384033, -1.341287612915039, -0.8558710217475891, 8.337631225585938]",841.png
842,Y,"[-2.3173344135284424, -1.9879777431488037, -0.6710140705108643, 8.918039321899414]",842.png
843,Y,"[-2.4448585510253906, -0.7664139866828918, -1.1961191892623901, 8.455669403076172]",843.png
844,Y,"[-2.0861153602600098, -1.725813627243042, -1.1293562650680542, 9.05923843383789]",844.png
845,Y,"[-1.9310590028762817, -1.68594491481781, -1.064274787902832, 8.76242446899414]",845.png
846,Y,"[-2.2916195392608643, -2.4703369140625, -0.7475776672363281, 9.774534225463867]",846.png
