,ground_truth,logits,image_name
564,None,"[-2.9253530502319336, 5.4030656814575195, -0.9440793991088867, 0.5483826994895935]",564.png
565,None,"[-1.2119019031524658, 5.949079513549805, -2.1720988750457764, -0.3800402283668518]",565.png
566,A,"[2.1157302856445312, 0.29692211747169495, -1.6530190706253052, 1.9143918752670288]",566.png
567,A,"[5.044971942901611, -0.003887508064508438, -1.781110167503357, 0.15107351541519165]",567.png
568,A,"[6.400035381317139, -0.8079584240913391, -1.8788224458694458, -0.06603645533323288]",568.png
569,A,"[6.92526388168335, -1.1361806392669678, -1.588971734046936, -0.42568129301071167]",569.png
570,A,"[5.279577732086182, -0.5182651877403259, -1.4291054010391235, 0.1793832778930664]",570.png
571,A,"[6.238253116607666, -0.5205342769622803, -1.620474934577942, -0.48707282543182373]",571.png
572,A,"[6.487187385559082, -0.33036094903945923, -1.6569936275482178, -0.8707646131515503]",572.png
573,A,"[5.743821144104004, -0.7800537347793579, -1.2815972566604614, -0.2295607328414917]",573.png
574,A,"[6.868296146392822, -0.9888890385627747, -1.6515034437179565, -0.5887970924377441]",574.png
575,A,"[5.3470234870910645, -0.9663209319114685, -1.0643991231918335, 0.02676583081483841]",575.png
576,A,"[5.828728199005127, -1.0457638502120972, -1.039660930633545, -0.0442308709025383]",576.png
577,A,"[5.6916069984436035, -0.9430582523345947, -0.7174400091171265, -0.5023581385612488]",577.png
578,A,"[5.183178424835205, -0.40579870343208313, -0.97948157787323, -0.24350625276565552]",578.png
579,A,"[4.097899913787842, -0.4504357874393463, -0.06791748851537704, -0.29161882400512695]",579.png
580,A,"[5.420504093170166, -0.7842991948127747, -0.9120526313781738, -0.34389182925224304]",580.png
581,A,"[5.456632614135742, -0.689960241317749, -0.8392975926399231, -0.42482590675354004]",581.png
582,A,"[6.457897663116455, -0.46091166138648987, -1.7386459112167358, -0.5871804356575012]",582.png
583,A,"[5.473485469818115, -0.2336096614599228, -1.7046500444412231, -0.0873187705874443]",583.png
584,A,"[6.517380237579346, -0.5436803698539734, -1.8067200183868408, -0.4914344549179077]",584.png
585,A,"[4.995419979095459, -0.6180465221405029, -1.4814821481704712, 0.47609081864356995]",585.png
586,A,"[5.3468918800354, -0.4904393255710602, -1.2048823833465576, -0.27293649315834045]",586.png
587,A,"[5.4819769859313965, -0.880567193031311, -1.0501296520233154, -0.2121051549911499]",587.png
588,A,"[5.830291271209717, -0.9324133992195129, -1.0490671396255493, -0.22365576028823853]",588.png
589,A,"[6.416891574859619, -0.9072378277778625, -1.6710143089294434, -0.31092050671577454]",589.png
590,A,"[6.70080041885376, -1.2353556156158447, -1.561766505241394, -0.16563105583190918]",590.png
591,A,"[4.740169525146484, -0.5748180150985718, -0.6689144372940063, -0.04768579453229904]",591.png
592,A,"[6.055018424987793, -1.5436155796051025, -0.5783258676528931, -0.12796831130981445]",592.png
593,A,"[7.548495769500732, -1.4480259418487549, -1.5732883214950562, -0.6285579800605774]",593.png
594,A,"[6.975528240203857, -1.6688733100891113, -1.2191882133483887, -0.16554421186447144]",594.png
595,A,"[5.829125881195068, -1.2445075511932373, -0.7756919860839844, -0.0910174772143364]",595.png
596,A,"[5.8586201667785645, -1.3456339836120605, -0.8859977126121521, -0.04154389351606369]",596.png
597,A,"[6.006381511688232, -1.4606144428253174, -1.1517874002456665, 0.13327670097351074]",597.png
598,A,"[6.510962963104248, -1.39035964012146, -1.2264220714569092, 0.04729766398668289]",598.png
599,A,"[4.418079853057861, -1.6382004022598267, -0.9950205087661743, 1.648539423942566]",599.png
600,None,"[-1.9315046072006226, -0.012169789522886276, 0.7630907893180847, 3.395155429840088]",600.png
601,None,"[-0.7805899381637573, 5.64891242980957, -2.0309085845947266, -0.726283609867096]",601.png
602,F,"[-1.9977853298187256, 9.966424942016602, -2.8452696800231934, -2.1156094074249268]",602.png
603,F,"[-2.4259018898010254, 9.486954689025879, -2.3714029788970947, -1.7303009033203125]",603.png
604,F,"[-2.30165696144104, 10.464314460754395, -2.6547677516937256, -2.3147404193878174]",604.png
605,F,"[-2.4764153957366943, 10.779621124267578, -2.6583659648895264, -2.3885726928710938]",605.png
606,F,"[-2.660226821899414, 11.107394218444824, -2.5885705947875977, -2.5386219024658203]",606.png
607,F,"[-2.536560297012329, 11.109371185302734, -2.6951823234558105, -2.5553054809570312]",607.png
608,F,"[-2.6370911598205566, 10.613616943359375, -2.5185511112213135, -2.267489433288574]",608.png
609,F,"[-2.728720188140869, 10.462530136108398, -2.5183064937591553, -2.0438826084136963]",609.png
610,F,"[-2.3844411373138428, 10.628868103027344, -2.6092045307159424, -2.4340577125549316]",610.png
611,F,"[-2.6038413047790527, 11.25462818145752, -2.6444380283355713, -2.6423521041870117]",611.png
612,F,"[-2.4267027378082275, 9.303627014160156, -2.311962366104126, -1.691414475440979]",612.png
613,F,"[-2.4529547691345215, 10.76812744140625, -2.6539669036865234, -2.4349818229675293]",613.png
614,F,"[-2.5908827781677246, 10.22684383392334, -2.5376241207122803, -2.0143978595733643]",614.png
615,F,"[-2.5497679710388184, 10.681744575500488, -2.42809796333313, -2.504538059234619]",615.png
616,F,"[-2.3348093032836914, 10.419084548950195, -2.514207601547241, -2.4545655250549316]",616.png
617,F,"[-2.521660804748535, 10.289931297302246, -2.396716833114624, -2.292335033416748]",617.png
618,F,"[-2.6574347019195557, 10.300798416137695, -2.4055652618408203, -2.1564018726348877]",618.png
619,F,"[-2.4510273933410645, 10.412688255310059, -2.5898425579071045, -2.2769980430603027]",619.png
620,F,"[-2.601219892501831, 11.121328353881836, -2.641815423965454, -2.579190969467163]",620.png
621,F,"[-2.2747700214385986, 9.566474914550781, -2.5079185962677, -1.8900288343429565]",621.png
622,F,"[-2.3075783252716064, 10.449109077453613, -2.7384390830993652, -2.2797231674194336]",622.png
623,None,"[-2.3542568683624268, 7.723289489746094, -2.5347983837127686, -0.311166912317276]",623.png
624,None,"[-2.3925600051879883, 6.855624675750732, -2.0191707611083984, -0.15796422958374023]",624.png
625,Y,"[-2.7789058685302734, -0.906403660774231, -0.12939171493053436, 6.863614082336426]",625.png
626,Y,"[-2.248440742492676, -1.5987756252288818, -0.6873226165771484, 8.233766555786133]",626.png
627,Y,"[-2.7643299102783203, -0.9117614030838013, 0.4793994128704071, 6.325030326843262]",627.png
628,Y,"[-3.9728217124938965, 2.1798007488250732, 1.522200584411621, 3.055427074432373]",628.png
629,Y,"[-3.0731489658355713, -0.8782393336296082, 2.5996763706207275, 4.28924036026001]",629.png
630,Y,"[-2.983600616455078, -1.1216871738433838, 4.327166557312012, 2.885714530944824]",630.png
631,Y,"[-3.5976078510284424, -1.0707001686096191, 2.36492657661438, 5.433798313140869]",631.png
632,Y,"[-2.9354772567749023, -1.6781957149505615, 3.301941156387329, 4.411046981811523]",632.png
633,Y,"[-3.8899054527282715, 0.27642956376075745, 2.94423508644104, 3.6560726165771484]",633.png
634,Y,"[-3.6701126098632812, -1.2345739603042603, 4.436037063598633, 3.6119306087493896]",634.png
635,Y,"[-3.7760863304138184, -0.7599052786827087, 4.046936988830566, 3.5594677925109863]",635.png
636,Y,"[-3.2791898250579834, -1.2881830930709839, 3.356552839279175, 4.351706504821777]",636.png
637,Y,"[-2.824526309967041, -1.1482422351837158, 3.499750852584839, 3.221285820007324]",637.png
638,Y,"[-3.658008337020874, 0.10696689784526825, 2.4897348880767822, 3.721858024597168]",638.png
639,Y,"[-3.520077705383301, -0.6087098121643066, 5.640614986419678, 1.5864605903625488]",639.png
640,Y,"[-3.8595337867736816, 1.0591936111450195, 2.083024263381958, 3.5739827156066895]",640.png
641,Y,"[-3.2165138721466064, -1.0434136390686035, 5.105112552642822, 2.1026744842529297]",641.png
642,Y,"[-3.764033794403076, 0.4135909676551819, 3.0952987670898438, 3.0038163661956787]",642.png
643,Y,"[-3.952317714691162, 1.3597196340560913, 4.034945011138916, 1.4093122482299805]",643.png
644,Y,"[-3.399038553237915, -0.3503057658672333, 3.2941935062408447, 3.3161063194274902]",644.png
645,Y,"[-3.7170844078063965, 0.5237528681755066, 3.0069384574890137, 3.07682466506958]",645.png
646,Y,"[-3.379986524581909, 0.8122979998588562, 1.751473069190979, 3.659308671951294]",646.png
647,Y,"[-3.41727876663208, 0.14047403633594513, 2.3889200687408447, 3.6598987579345703]",647.png
648,Y,"[-3.3533365726470947, -0.8607778549194336, 3.5033271312713623, 3.744342803955078]",648.png
649,Y,"[-3.6890389919281006, 0.5796738266944885, 3.20576548576355, 2.698551893234253]",649.png
650,Y,"[-3.3031702041625977, 0.04058270528912544, 3.324300765991211, 2.8943514823913574]",650.png
651,Y,"[-3.724177360534668, 1.0229666233062744, 2.676466703414917, 2.5387730598449707]",651.png
652,Y,"[-2.8463170528411865, -1.3628038167953491, 1.5587478876113892, 5.618673324584961]",652.png
653,Y,"[-3.1279895305633545, -1.1302859783172607, 3.4657723903656006, 3.658921241760254]",653.png
654,Y,"[-2.790127754211426, -2.0326550006866455, 1.9834437370300293, 6.1562819480896]",654.png
655,Y,"[-3.1345913410186768, -1.7456437349319458, 1.25228750705719, 6.930278778076172]",655.png
656,Y,"[-3.5142931938171387, -0.9714410901069641, 0.30241644382476807, 7.489858627319336]",656.png
657,Y,"[-3.1810574531555176, -0.9664323925971985, 0.5349043011665344, 6.7603373527526855]",657.png
658,None,"[-2.6429200172424316, -1.169147253036499, 0.22580315172672272, 6.657888889312744]",658.png
659,None,"[-2.2078731060028076, -0.25936195254325867, 0.7740331888198853, 4.413087844848633]",659.png
660,None,"[3.1029393672943115, -1.0412638187408447, -0.1628676950931549, 1.352584958076477]",660.png
661,A,"[-0.8433096408843994, -1.6608623266220093, 0.6170703768730164, 5.042910575866699]",661.png
662,A,"[0.7768148183822632, -1.190629482269287, 0.24856625497341156, 3.121793031692505]",662.png
663,A,"[3.886777877807617, -1.0661556720733643, -0.524625301361084, 1.1158028841018677]",663.png
664,A,"[4.29932975769043, -1.486445665359497, -0.3244447708129883, 1.2282861471176147]",664.png
665,A,"[3.405808925628662, -1.3971829414367676, -0.23438695073127747, 1.6873674392700195]",665.png
666,A,"[2.9408180713653564, -1.3665649890899658, -0.3727072775363922, 2.110588788986206]",666.png
667,A,"[3.917107582092285, -1.5452182292938232, -0.46058520674705505, 1.4235304594039917]",667.png
668,A,"[4.9248247146606445, -2.1952178478240967, -0.6625899076461792, 1.5995513200759888]",668.png
669,A,"[4.7420525550842285, -2.077101707458496, -0.16925325989723206, 1.2727752923965454]",669.png
670,A,"[2.713653802871704, -1.4285539388656616, 0.6050624847412109, 1.595988392829895]",670.png
671,A,"[3.2629833221435547, -1.7842979431152344, -0.39774876832962036, 2.3271689414978027]",671.png
672,A,"[4.571753978729248, -1.9476783275604248, -1.0100187063217163, 1.8971818685531616]",672.png
673,A,"[4.417652606964111, -1.9188001155853271, -0.5730885863304138, 1.7341324090957642]",673.png
674,A,"[4.749232769012451, -2.329106092453003, -0.6135082840919495, 2.098177909851074]",674.png
675,A,"[4.493057727813721, -2.5112497806549072, -0.3249884843826294, 2.3367037773132324]",675.png
676,A,"[2.897223949432373, -2.2221601009368896, 0.26587551832199097, 2.7675633430480957]",676.png
677,A,"[2.127559185028076, -1.783280372619629, -0.17183423042297363, 3.4565305709838867]",677.png
678,A,"[4.106936931610107, -2.0190694332122803, -0.330861896276474, 2.0952935218811035]",678.png
679,A,"[4.728782653808594, -2.681481122970581, -0.595335066318512, 2.4972293376922607]",679.png
680,A,"[3.7341151237487793, -2.548938274383545, -0.032849811017513275, 2.677806854248047]",680.png
681,A,"[3.8145217895507812, -2.397094488143921, 0.1098499670624733, 2.2719883918762207]",681.png
682,A,"[2.7525134086608887, -1.8194068670272827, 0.5285138487815857, 2.167701482772827]",682.png
683,A,"[2.6798601150512695, -1.9681675434112549, 1.009596347808838, 1.8900783061981201]",683.png
684,A,"[3.9117374420166016, -1.7981634140014648, 0.22308853268623352, 1.352645993232727]",684.png
685,A,"[3.812673568725586, -2.4897372722625732, 0.24627044796943665, 2.2854602336883545]",685.png
686,A,"[2.5081560611724854, -1.725388765335083, 0.6408962607383728, 1.827637791633606]",686.png
687,A,"[2.583303689956665, -1.645188570022583, 0.49523743987083435, 1.8499945402145386]",687.png
688,A,"[0.40004438161849976, -1.6441173553466797, 1.025865077972412, 3.311553478240967]",688.png
689,A,"[0.20049560070037842, -2.022886037826538, 0.40311384201049805, 4.5973100662231445]",689.png
690,None,"[-1.3956512212753296, -1.7682162523269653, -0.5012878179550171, 6.795491695404053]",690.png
691,None,"[-1.9950649738311768, -1.9886906147003174, -0.11137544363737106, 7.40391731262207]",691.png
692,Y,"[-2.63165283203125, -0.7476714849472046, 2.5161831378936768, 3.38662052154541]",692.png
693,Y,"[-2.971580982208252, 0.13171814382076263, 1.2767263650894165, 4.111670970916748]",693.png
694,Y,"[-3.1727406978607178, -0.882049024105072, 2.7464258670806885, 4.426184177398682]",694.png
695,Y,"[-2.8081166744232178, -1.1944682598114014, 2.8940746784210205, 3.949506998062134]",695.png
696,Y,"[-2.8311593532562256, -1.3416284322738647, 2.687238931655884, 4.431132793426514]",696.png
697,Y,"[-2.8865294456481934, -1.5858852863311768, 2.4194412231445312, 5.041998863220215]",697.png
698,Y,"[-3.1218245029449463, -1.1419389247894287, 3.337031364440918, 3.6791131496429443]",698.png
699,Y,"[-2.8470969200134277, -1.8758352994918823, 3.612795829772949, 4.204503536224365]",699.png
700,Y,"[-2.813042640686035, -1.3962756395339966, 5.290224075317383, 1.9332407712936401]",700.png
701,Y,"[-3.5521957874298096, -0.5369510650634766, 4.198374271392822, 2.771310567855835]",701.png
702,Y,"[-3.631143093109131, -0.8311863541603088, 3.780566692352295, 3.6212754249572754]",702.png
703,Y,"[-3.325707197189331, -1.5749332904815674, 6.501651763916016, 1.664599061012268]",703.png
704,Y,"[-3.154819965362549, -1.579765796661377, 5.119572162628174, 2.7223269939422607]",704.png
705,Y,"[-2.8077149391174316, -1.8047068119049072, 3.792670488357544, 4.062899589538574]",705.png
706,Y,"[-3.616666793823242, -0.34609949588775635, 4.494444847106934, 2.5945510864257812]",706.png
707,Y,"[-3.659412384033203, -0.39539068937301636, 5.067158222198486, 2.1642696857452393]",707.png
708,Y,"[-2.9689338207244873, -0.7178968787193298, 4.445746898651123, 2.459322690963745]",708.png
709,Y,"[-3.6652965545654297, 1.48171067237854, 3.3578712940216064, 1.8160769939422607]",709.png
710,Y,"[-3.163663387298584, 0.5043576955795288, 3.62054705619812, 2.07073712348938]",710.png
711,Y,"[-3.0606563091278076, -0.4963149130344391, 4.173990726470947, 2.6076877117156982]",711.png
712,Y,"[-3.4869041442871094, 0.23337827622890472, 3.2507898807525635, 3.170119524002075]",712.png
713,Y,"[-3.7193050384521484, 1.8355920314788818, 3.631563186645508, 1.5014033317565918]",713.png
714,Y,"[-3.0441901683807373, 0.42410340905189514, 4.269604206085205, 1.3172897100448608]",714.png
715,Y,"[-2.9906744956970215, 0.7371258735656738, 5.673560619354248, -0.2121220827102661]",715.png
716,Y,"[-3.2541420459747314, 0.7317782640457153, 6.186088562011719, -0.3923164904117584]",716.png
717,None,"[-2.3042430877685547, -0.017957191914319992, 6.8510422706604, -1.0147124528884888]",717.png
718,None,"[-2.3343303203582764, -0.9485110640525818, 6.9876933097839355, -0.4176838994026184]",718.png
719,L,"[-2.5015268325805664, -1.38517427444458, 7.985969543457031, -0.365811824798584]",719.png
720,L,"[-2.1549627780914307, -1.3296842575073242, 7.656935691833496, -0.5607895851135254]",720.png
721,L,"[-2.783684492111206, -1.5646412372589111, 9.615174293518066, -0.7977513670921326]",721.png
722,L,"[-2.5856008529663086, -1.6288933753967285, 9.398099899291992, -0.8598413467407227]",722.png
723,L,"[-2.8374011516571045, -2.007580280303955, 10.267952919006348, -0.7980576753616333]",723.png
724,L,"[-2.5302062034606934, -1.9553611278533936, 9.635794639587402, -0.732898473739624]",724.png
725,L,"[-2.4696617126464844, -1.1794339418411255, 8.289156913757324, -0.8203399181365967]",725.png
726,L,"[-2.148188829421997, -1.5344123840332031, 8.99169635772705, -1.079387903213501]",726.png
727,L,"[-2.464897871017456, -1.5060652494430542, 8.490667343139648, -0.6189237236976624]",727.png
728,L,"[-2.484816551208496, -1.475507378578186, 8.711772918701172, -0.6982483267784119]",728.png
729,L,"[-2.379315137863159, -1.4165754318237305, 9.1179780960083, -1.0873310565948486]",729.png
730,L,"[-2.607501983642578, -0.8888886570930481, 8.826308250427246, -1.12807297706604]",730.png
731,L,"[-2.393336534500122, -1.8110843896865845, 9.333174705505371, -0.7981365323066711]",731.png
732,L,"[-2.6509158611297607, -1.6512906551361084, 9.270707130432129, -0.7547046542167664]",732.png
733,L,"[-2.4631147384643555, -1.34153413772583, 8.906249046325684, -1.0169198513031006]",733.png
734,L,"[-2.648120641708374, -1.374114990234375, 9.17565631866455, -0.899242103099823]",734.png
735,L,"[-2.4433069229125977, -1.7575541734695435, 9.312511444091797, -0.8048245310783386]",735.png
736,L,"[-2.3904824256896973, -2.2809901237487793, 9.998516082763672, -0.7342621088027954]",736.png
737,L,"[-2.8698878288269043, -1.8837509155273438, 10.965775489807129, -1.1363781690597534]",737.png
738,L,"[-2.542325735092163, -2.092952013015747, 10.335671424865723, -0.9264250993728638]",738.png
739,L,"[-2.5488672256469727, -2.3020131587982178, 10.99804973602295, -1.074715495109558]",739.png
740,L,"[-2.543860912322998, -2.2840945720672607, 10.344995498657227, -0.7778321504592896]",740.png
741,L,"[-2.921211004257202, -1.5581722259521484, 10.169917106628418, -1.0364974737167358]",741.png
742,L,"[-2.302830457687378, -1.65080726146698, 9.089776039123535, -0.8246134519577026]",742.png
743,L,"[-2.466707944869995, -1.451758861541748, 8.982958793640137, -0.8747563362121582]",743.png
744,L,"[-2.602506160736084, -1.4534536600112915, 8.888352394104004, -0.666192889213562]",744.png
745,L,"[-2.802150011062622, -1.6234796047210693, 9.735457420349121, -0.8254145383834839]",745.png
746,L,"[-2.602285385131836, -1.5621695518493652, 9.246170043945312, -0.8606348633766174]",746.png
747,L,"[-2.726412057876587, -1.461155652999878, 9.187080383300781, -0.7781358957290649]",747.png
748,L,"[-3.016162872314453, -1.6776801347732544, 10.20405101776123, -0.8773097395896912]",748.png
749,L,"[-2.6925153732299805, -1.7236723899841309, 9.683354377746582, -0.787916362285614]",749.png
750,L,"[-2.8501222133636475, -1.3862248659133911, 9.473401069641113, -0.91579270362854]",750.png
751,L,"[-2.96597957611084, -1.9826977252960205, 10.566445350646973, -0.8486632108688354]",751.png
752,L,"[-3.1671853065490723, -1.8614423274993896, 11.133231163024902, -1.0792068243026733]",752.png
753,L,"[-3.375088691711426, -1.1264418363571167, 9.779955863952637, -0.8923447132110596]",753.png
754,L,"[-2.9310903549194336, -1.6124987602233887, 9.87886905670166, -0.8442201614379883]",754.png
755,None,"[-2.841968536376953, -1.2035973072052002, 8.097228050231934, -0.338919073343277]",755.png
756,None,"[-1.8105661869049072, -1.3419095277786255, 5.985949993133545, 0.23675578832626343]",756.png
757,Y,"[-2.5592644214630127, -1.259533166885376, 1.2500566244125366, 5.230828285217285]",757.png
758,Y,"[-2.6047375202178955, -1.5085852146148682, 1.6072394847869873, 5.260679244995117]",758.png
759,Y,"[-2.4823529720306396, -1.285642147064209, 2.756478786468506, 3.6095199584960938]",759.png
760,Y,"[-2.749373197555542, -1.187808871269226, 3.4407777786254883, 3.3462109565734863]",760.png
761,Y,"[-3.2506227493286133, -0.7303470969200134, 4.746591091156006, 2.1536104679107666]",761.png
762,Y,"[-3.2436933517456055, -1.4380543231964111, 6.6464762687683105, 1.3501811027526855]",762.png
763,Y,"[-3.333220958709717, -0.6967114210128784, 6.058065891265869, 0.9626647233963013]",763.png
764,Y,"[-2.9317288398742676, -0.9212421774864197, 5.358180046081543, 1.4464577436447144]",764.png
765,Y,"[-3.2759130001068115, -0.1961923986673355, 5.771255970001221, 0.6974292397499084]",765.png
766,Y,"[-3.2223641872406006, -0.6412541270256042, 6.076159477233887, 0.9596487283706665]",766.png
767,Y,"[-3.9962263107299805, 2.635610818862915, 4.332822322845459, -0.023592643439769745]",767.png
768,Y,"[-3.6483635902404785, 0.9046563506126404, 2.9030544757843018, 2.4754605293273926]",768.png
769,Y,"[-3.242100477218628, 0.4569307267665863, 2.76125168800354, 2.3125953674316406]",769.png
770,Y,"[-2.955888032913208, -0.414611279964447, 5.616884708404541, 0.784040093421936]",770.png
771,Y,"[-3.6091530323028564, 0.3749620020389557, 5.4409894943237305, 0.940803050994873]",771.png
772,Y,"[-3.584710121154785, 0.366409569978714, 4.488185882568359, 1.6152676343917847]",772.png
773,Y,"[-3.6252055168151855, 0.20590995252132416, 5.0547285079956055, 1.529327392578125]",773.png
774,Y,"[-3.3658323287963867, -0.13033173978328705, 4.535812854766846, 1.9538943767547607]",774.png
775,Y,"[-3.41206955909729, 1.0216623544692993, 4.908079624176025, 0.5950384140014648]",775.png
776,Y,"[-3.6124401092529297, 1.920850157737732, 3.3374507427215576, 1.0901439189910889]",776.png
777,Y,"[-3.505845069885254, 0.801714301109314, 4.1996588706970215, 1.2540524005889893]",777.png
778,Y,"[-3.623366594314575, -0.03203172609210014, 5.048760890960693, 1.7229689359664917]",778.png
779,Y,"[-3.2356925010681152, -0.31673523783683777, 3.9642446041107178, 2.548069953918457]",779.png
780,Y,"[-4.025033950805664, 2.9180986881256104, 1.8825750350952148, 2.0011956691741943]",780.png
781,Y,"[-2.6793484687805176, 0.14596416056156158, 4.741703987121582, 1.0242974758148193]",781.png
782,Y,"[-3.4893851280212402, 0.6970281004905701, 5.5885396003723145, 0.40737587213516235]",782.png
783,Y,"[-2.976252555847168, -0.8487290740013123, 6.944516181945801, 0.14455664157867432]",783.png
784,Y,"[-2.643836259841919, -0.8701639771461487, 6.226230144500732, 0.46264564990997314]",784.png
785,Y,"[-3.106198310852051, 0.3328087329864502, 4.906331539154053, 0.7853946089744568]",785.png
786,Y,"[-2.614393711090088, 0.5742443203926086, 6.029293537139893, -0.8186495304107666]",786.png
787,Y,"[-2.647664785385132, -0.9860774874687195, 5.516260623931885, 1.054186463356018]",787.png
788,Y,"[-2.6847681999206543, -1.4957129955291748, 4.880521774291992, 2.261343002319336]",788.png
789,Y,"[-2.5475919246673584, -1.480595350265503, 5.865911483764648, 1.1972378492355347]",789.png
790,Y,"[-2.0329413414001465, -1.576232671737671, 6.0313286781311035, 0.7334005236625671]",790.png
791,Y,"[-2.67104434967041, -1.128125786781311, 4.996096134185791, 1.676745057106018]",791.png
792,Y,"[-2.439694881439209, -0.5906245708465576, 3.714388608932495, 2.024414539337158]",792.png
793,Y,"[-2.8030309677124023, -0.6810855865478516, 1.4048770666122437, 4.887744426727295]",793.png
794,Y,"[-1.5712050199508667, -0.15438546240329742, 0.23823589086532593, 4.313559055328369]",794.png
795,None,"[-1.2077535390853882, 2.7434117794036865, -0.784030556678772, 1.3693289756774902]",795.png
796,None,"[-2.27101993560791, 7.442414283752441, -1.8456348180770874, -1.0327717065811157]",796.png
797,None,"[-2.296687126159668, 10.029666900634766, -2.532557249069214, -2.216958999633789]",797.png
798,F,"[-2.245720863342285, 9.5492525100708, -2.32778000831604, -2.1181626319885254]",798.png
799,F,"[-2.609863042831421, 10.44825553894043, -2.360541343688965, -2.383965015411377]",799.png
800,F,"[-2.621769905090332, 10.826563835144043, -2.4350693225860596, -2.5548155307769775]",800.png
801,F,"[-2.8714611530303955, 11.028064727783203, -2.5640671253204346, -2.2934741973876953]",801.png
802,F,"[-2.7996420860290527, 12.250812530517578, -2.905071496963501, -2.927447557449341]",802.png
803,F,"[-2.550161361694336, 10.937387466430664, -2.5438058376312256, -2.6059999465942383]",803.png
804,F,"[-2.555494546890259, 11.700213432312012, -2.8941612243652344, -2.7854888439178467]",804.png
805,F,"[-2.652364492416382, 11.451229095458984, -2.749114990234375, -2.661315679550171]",805.png
806,F,"[-2.458444118499756, 10.578165054321289, -2.5311524868011475, -2.45098614692688]",806.png
807,F,"[-2.6144766807556152, 11.435773849487305, -2.7883856296539307, -2.646033525466919]",807.png
808,F,"[-2.4663310050964355, 11.112127304077148, -2.718165636062622, -2.628465175628662]",808.png
809,F,"[-2.421217918395996, 11.22024154663086, -2.7540769577026367, -2.7182836532592773]",809.png
810,F,"[-2.523984432220459, 10.865667343139648, -2.641751289367676, -2.471095561981201]",810.png
811,F,"[-2.7118287086486816, 10.777900695800781, -2.425562620162964, -2.43026065826416]",811.png
812,F,"[-2.700953722000122, 9.355452537536621, -1.9058150053024292, -1.9445809125900269]",812.png
813,F,"[-2.524080991744995, 10.38838005065918, -2.4620413780212402, -2.2846834659576416]",813.png
814,F,"[-2.3438849449157715, 10.165841102600098, -2.427217483520508, -2.314617156982422]",814.png
815,F,"[-2.4444708824157715, 10.246644973754883, -2.4620885848999023, -2.262965679168701]",815.png
816,F,"[-2.8999733924865723, 11.33416748046875, -2.484168291091919, -2.564652681350708]",816.png
817,F,"[-2.818068504333496, 10.609175682067871, -2.2927305698394775, -2.3333020210266113]",817.png
818,F,"[-2.4419302940368652, 9.782672882080078, -2.121433973312378, -2.278195858001709]",818.png
819,F,"[-2.643329620361328, 10.128171920776367, -2.261847734451294, -2.1738674640655518]",819.png
820,F,"[-2.3473618030548096, 9.734580039978027, -2.523404836654663, -1.9218798875808716]",820.png
821,F,"[-2.696916103363037, 10.515357971191406, -2.4506003856658936, -2.202709913253784]",821.png
822,F,"[-2.6051902770996094, 9.949485778808594, -2.349025011062622, -1.9877082109451294]",822.png
823,F,"[-2.401128053665161, 9.827291488647461, -2.5647666454315186, -1.869523286819458]",823.png
824,F,"[-2.522523880004883, 10.575469970703125, -2.5780298709869385, -2.305464744567871]",824.png
825,F,"[-2.2665224075317383, 9.700485229492188, -2.7694435119628906, -1.6652791500091553]",825.png
826,F,"[-2.1902332305908203, 10.174127578735352, -2.7777678966522217, -2.098282814025879]",826.png
827,F,"[-2.411418914794922, 9.644929885864258, -2.695357084274292, -1.5378780364990234]",827.png
828,F,"[-2.360408306121826, 9.51949691772461, -2.589496374130249, -1.659688115119934]",828.png
829,None,"[-2.827341079711914, 5.722291946411133, -1.4889501333236694, 0.8503336906433105]",829.png
830,None,"[-2.4640259742736816, 4.150300979614258, -1.3597882986068726, 2.1204538345336914]",830.png
831,None,"[-2.17434024810791, 1.6723257303237915, -1.1339726448059082, 4.115347862243652]",831.png
832,Y,"[-2.821686267852783, -0.9919957518577576, -0.23845723271369934, 7.3322858810424805]",832.png
833,Y,"[-2.6871538162231445, -1.5679495334625244, -0.8206431269645691, 8.953189849853516]",833.png
834,Y,"[-2.8038718700408936, -1.5712103843688965, -0.5996027588844299, 8.764019966125488]",834.png
835,Y,"[-3.0923526287078857, -0.7411920428276062, -0.21300974488258362, 7.681232929229736]",835.png
836,Y,"[-2.416539430618286, -2.091444730758667, -0.4951418936252594, 9.110335350036621]",836.png
837,Y,"[-2.0276265144348145, -2.3998215198516846, -1.0034714937210083, 9.800399780273438]",837.png
838,Y,"[-2.669300079345703, -1.7080434560775757, -0.8068286180496216, 9.292512893676758]",838.png
839,Y,"[-1.897418737411499, -2.5055277347564697, -0.876546323299408, 9.439332962036133]",839.png
840,Y,"[-2.744126081466675, -1.8668855428695679, -0.17009899020195007, 8.626691818237305]",840.png
841,Y,"[-2.4823343753814697, -1.2915772199630737, -0.8355525135993958, 8.271059036254883]",841.png
842,Y,"[-2.644423007965088, -2.061312437057495, -0.40510454773902893, 8.909769058227539]",842.png
843,Y,"[-3.4027276039123535, -1.2961875200271606, -0.5299707055091858, 9.093111038208008]",843.png
844,Y,"[-3.06498646736145, -1.1462315320968628, -0.3801531195640564, 8.091264724731445]",844.png
845,Y,"[-3.6505589485168457, 1.3640605211257935, -0.6415740847587585, 5.955132484436035]",845.png
